User-ID,ISBN,Book-Rating
89551,0345460359,0
89551,0385504209,10
89551,0385508042,0
89551,0425132951,0
89551,0425133540,0
89551,0425151867,0
89551,0425166929,0
89551,0425167801,10
89551,0425171493,10
89551,042518403X,0
89551,0440222656,0
89551,044023719X,0
89551,0440237262,0
89551,0440241073,0
89551,0441003257,0
89551,0446602213,0
89551,0446611808,0
89551,0451410378,0
89551,0515093556,0
89551,0553230212,0
89551,0553375407,0
89551,0553574574,0
89551,0553580191,0
89551,0609610597,0
89551,0670869902,0
89551,0671024248,0
89551,0671027646,0
89551,0671742493,7
89551,0671864173,0
89551,0684818868,8
89551,0743224574,8
89551,074322535X,0
89551,0786890436,10
89551,080411868X,0
89551,0929634063,0
89551,1400031346,0
89551,1400031354,0
89602,006000438X,5
89602,0060090367,0
89602,0060175966,7
89602,0060192119,8
89602,0060540753,0
89602,0060917016,8
89602,0060920084,7
89602,0060921145,0
89602,0060929790,9
89602,0060929871,0
89602,0060934417,7
89602,0060934913,0
89602,0060959037,7
89602,0060975547,7
89602,0060977744,0
89602,0060987103,6
89602,0060987529,8
89602,0060988649,0
89602,0061015725,0
89602,0061020702,6
89602,0061091464,0
89602,0064471101,0
89602,0066209773,8
89602,0070212570,0
89602,0140067477,0
89602,0140119906,7
89602,014016930X,8
89602,0140230165,0
89602,0140244824,0
89602,014025448X,0
89602,014028009X,5
89602,0140280464,7
89602,0140293248,0
89602,014029628X,0
89602,014100018X,0
89602,0142000205,0
89602,0142001740,9
89602,0142001805,8
89602,0142001821,0
89602,015100692X,0
89602,0151008116,0
89602,0156006219,0
89602,0156027321,0
89602,0156028778,7
89602,015602943X,8
89602,0156528207,0
89602,0312140940,8
89602,0312144075,5
89602,0312282990,0
89602,031242227X,8
89602,0316284955,0
89602,0316666343,8
89602,0316776963,8
89602,0316777730,0
89602,0316788228,5
89602,0316899984,5
89602,0345361792,8
89602,0345387651,5
89602,0345409329,0
89602,0345413350,0
89602,0345413369,0
89602,0345413377,8
89602,0345417623,0
89602,0345423402,0
89602,0345423429,0
89602,034543479X,5
89602,0345441036,5
89602,0345441265,6
89602,0375412115,0
89602,0375701907,0
89602,0375702709,5
89602,0375703861,0
89602,0375705856,5
89602,0375706771,0
89602,0375707972,0
89602,0375719180,7
89602,0375725849,8
89602,0375726403,6
89602,0375727345,5
89602,0375760911,0
89602,0380002930,5
89602,038001503X,0
89602,038072118X,0
89602,0380726815,8
89602,0380727501,7
89602,0380728133,0
89602,0380789019,8
89602,0380789035,5
89602,0380792745,7
89602,038079487X,0
89602,0380804557,7
89602,0380813815,9
89602,0380816547,0
89602,0380973650,7
89602,0380977788,8
89602,0380978415,7
89602,0385265700,0
89602,0385312202,7
89602,038531258X,9
89602,038533334X,0
89602,0385333412,0
89602,0385337116,0
89602,0385484518,0
89602,0385492081,0
89602,0385504209,8
89602,0385509456,8
89602,0385721420,8
89602,0385722206,0
89602,0385722435,9
89602,0385730586,0
89602,0394820371,0
89602,0399141928,5
89602,0425100650,0
89602,042516098X,0
89602,0425167720,0
89602,0425175405,0
89602,0425178102,8
89602,0425192725,5
89602,0439064872,0
89602,0440127793,7
89602,0440224675,0
89602,044023722X,0
89602,044048474X,0
89602,0441001971,8
89602,0441003257,6
89602,0441003745,8
89602,0441008534,0
89602,0441009239,8
89602,0441010512,8
89602,0441304834,8
89602,0446310786,9
89602,0446352764,0
89602,0446357200,0
89602,0446364754,6
89602,0446391301,0
89602,0446394521,0
89602,0446521582,5
89602,0446602345,0
89602,0446604666,5
89602,044661095X,5
89602,044661193X,8
89602,0446670111,5
89602,0449003795,7
89602,0449005615,0
89602,0449214176,0
89602,0449219364,0
89602,0449221180,8
89602,0449221482,8
89602,0451156609,0
89602,0451163966,0
89602,0451168690,5
89602,0451180232,5
89602,0451208765,0
89602,0451525264,0
89602,0452269571,5
89602,0452269652,5
89602,0452282195,7
89602,0452282829,5
89602,0515133639,9
89602,0515133876,5
89602,051513449X,0
89602,0553272535,7
89602,0553274503,7
89602,0553279378,0
89602,0553282476,0
89602,0553348973,5
89602,0553377868,6
89602,0553582801,7
89602,059035342X,0
89602,0609608444,0
89602,0609804138,0
89602,0670032891,0
89602,0671024248,5
89602,0671027360,7
89602,0671042858,0
89602,0671502689,0
89602,067150987X,0
89602,0671623249,0
89602,0671686151,5
89602,0671880187,6
89602,0671894455,0
89602,0679410325,0
89602,0679426159,7
89602,0679429220,8
89602,0679734775,6
89602,0679735909,0
89602,0679736042,6
89602,0679746048,5
89602,0679751602,8
89602,067976397X,0
89602,067976402X,0
89602,0679766626,0
89602,0679771476,7
89602,0679775439,7
89602,0679781277,5
89602,0679781587,5
89602,0684826127,8
89602,0688177751,8
89602,0743224574,0
89602,0743412028,0
89602,0743417682,0
89602,0743418174,7
89602,0743431030,5
89602,0743455967,5
89602,0765341972,0
89602,0767900383,9
89602,0767903382,8
89602,076790382X,5
89602,0767903862,8
89602,0767905180,5
89602,0767905385,6
89602,076791404X,8
89602,0767915054,8
89602,0786817070,7
89602,0786863986,5
89602,0786868716,6
89602,0786890436,5
89602,0802130208,0
89602,0804106436,0
89602,080411109X,0
89602,0804117683,5
89602,0890876517,0
89602,0894803204,8
89602,1400031354,8
89602,1400031362,7
89602,1400031699,0
89602,140003180X,8
89602,1400034779,8
89602,1573227889,0
89602,1573228214,0
89602,1573228737,8
89602,1573229326,5
89602,1573229725,8
90049,0060928336,0
90049,006092988X,0
90049,0060987049,6
90049,0061032077,0
90049,0140042210,0
90049,014025448X,0
90049,0140293248,0
90049,0140296298,8
90049,0142001740,0
90049,0142004278,0
90049,031242227X,0
90049,0316666343,0
90049,0345361792,1
90049,0345392825,0
90049,0345409876,0
90049,0380765489,0
90049,0385498802,0
90049,0385504470,0
90049,0385509472,0
90049,0385511612,5
90049,0385720920,0
90049,044023722X,5
90049,0446516538,0
90049,0449206475,0
90049,0451160525,0
90049,0451190548,0
90049,0452280397,0
90049,0553275976,5
90049,0671024248,3
90049,0679781277,0
90049,0684872153,10
90049,074322535X,8
90049,0743262174,8
90049,0786890436,0
90049,1558743669,0
90049,1880418568,9
90137,0312966091,0
90137,0312966970,7
90137,0312971346,0
90137,0312976275,7
90137,0312980140,0
90137,0345384466,7
90137,0345425308,0
90137,0380754843,6
90137,0380765454,0
90137,0385472943,0
90137,0425104338,8
90137,0425158616,0
90137,0446607711,0
90137,0451188454,0
90137,0553286587,5
90137,0553289691,0
90137,0553800949,0
90137,0671027360,0
90137,0679441018,0
90137,0684195488,0
90137,0684818868,9
90137,0743203631,0
90137,0786866845,0
90137,0971880107,0
90198,0061091995,0
90198,0345334531,6
90198,0345351525,9
90198,0345353145,10
90198,0345369947,10
90198,0345378482,7
90198,0345380371,7
90198,034538475X,9
90198,0345396936,6
90198,042512892X,0
90198,0425155404,6
90198,0440114764,0
90198,0440200989,0
90198,0440211727,6
90198,0440214041,7
90198,0446608890,7
90198,0451181468,7
90198,0451183665,7
90198,0451188470,8
90198,0515093556,7
90198,0553560204,6
90198,067100042X,0
90198,0671016652,3
90198,0671026011,8
90198,0671038443,8
90198,0671673688,0
90198,0671741039,10
90198,0671741209,0
90198,0671867091,0
90198,0684871262,7
90198,0743437802,9
90391,0060930535,0
90391,0060936363,10
90391,0070212570,9
90391,0156027321,5
90391,0312195516,0
90391,0312305060,0
90391,031231616X,7
90391,0312422156,8
90391,0345441265,7
90391,0375414053,5
90391,0380718332,0
90391,0385334923,8
90391,0425137457,0
90391,042514755X,0
90391,0425172546,0
90391,044020254X,0
90391,0440220424,0
90391,0440224594,0
90391,0446353957,0
90391,0446356832,0
90391,0446394521,0
90391,0446600342,0
90391,0449911594,8
90391,0451180054,8
90391,0451180062,0
90391,0452282152,10
90391,0618526412,0
90391,0670032379,0
90391,0671027662,9
90391,0671793489,0
90391,0743237188,0
90391,0743262174,0
90391,0786867647,6
90391,0804114609,6
90391,0871136791,8
90417,0060928336,8
90417,0142000205,0
90417,0316569321,10
90417,0316601950,9
90417,0316603287,9
90417,0316781010,9
90417,0330332775,0
90417,0345441265,0
90417,0375707972,9
90417,0375726403,0
90417,0385199570,0
90417,0385504209,0
90417,038572179X,5
90417,0425097722,5
90417,0440203856,0
90417,0440211727,8
90417,0440214041,8
90417,0440226430,10
90417,0446360856,0
90417,0446606812,5
90417,0449238946,7
90417,0449904067,10
90417,0451117298,0
90417,0451203771,9
90417,0515126772,0
90417,0515128546,0
90417,0515128554,10
90417,0515131229,9
90417,0553117467,0
90417,0671452177,9
90417,0786868619,10
90417,0842329129,9
90417,0842329218,10
90417,0842329250,0
90616,0060391626,5
90616,014016930X,0
90616,0156027321,10
90616,0316154059,7
90616,0316666343,7
90616,0316969443,2
90616,0345409469,5
90616,0345452534,8
90616,0345452550,8
90616,0345452577,8
90616,0385475721,0
90616,0385503954,7
90616,0385722435,9
90616,0399147195,7
90616,0399149155,7
90616,0439064864,0
90616,0439136350,0
90616,0439139597,0
90616,0440236738,7
90616,0449912558,10
90616,0590353403,5
90616,0671027387,5
90616,0679454489,0
90616,0684848783,0
90616,0786885688,6
90616,0805010858,8
90616,0805019359,8
90616,0805019367,8
90616,0805036377,8
90616,0805036504,7
90616,0805059555,7
90616,1565122968,0
90653,0345301110,7
90653,034538430X,0
90653,0345384350,0
90653,0380789035,0
90653,0439064872,10
90653,0553582135,0
90653,0671026011,0
90653,0671708635,0
90653,0679433015,7
90653,0679433023,0
90653,0679454489,0
90653,0767905180,10
90653,0804114986,10
90653,0812509250,10
90653,0812522397,10
90653,0812532597,10
90653,0812550757,10
90653,0812565959,10
90653,0812575717,10
90653,0842329129,0
90653,1558743669,0
91017,0316693235,0
91017,0316693251,9
91017,0375504397,7
91017,0380730847,8
91017,0425130711,0
91017,0425155404,0
91017,0425166619,8
91017,0425184226,0
91017,0425189031,9
91017,044011585X,0
91017,0440176484,0
91017,0440209412,0
91017,0440214114,0
91017,0440216745,0
91017,0440236673,0
91017,0440241537,9
91017,0446606189,8
91017,0446609404,9
91017,044661162X,9
91017,0446612790,0
91017,0446613266,0
91017,0515127833,0
91017,0515132187,0
91017,0553580191,0
91017,0553582127,0
91017,0553583468,0
91017,0553583956,0
91017,0553583980,10
91017,0671038443,9
91017,0671568833,8
91017,0671793489,0
91017,0743437802,0
91058,0060198133,8
91058,0312099436,8
91058,0312144075,0
91058,0316693286,0
91058,0316776963,10
91058,0375706771,5
91058,0380789035,0
91058,038531292X,8
91058,0385493800,9
91058,0385505833,5
91058,0385720955,10
91058,0399142789,10
91058,039914465X,0
91058,0425183971,8
91058,0425191583,0
91058,0440136482,0
91058,044651862X,0
91058,044651974X,9
91058,0446524131,10
91058,051513628X,8
91058,0515136379,0
91058,0515136530,8
91058,0609804138,10
91058,0618526412,8
91058,0671027360,7
91058,0743486226,0
91058,0805059555,7
91058,1400031354,9
91058,1400031362,9
91058,1400034779,0
91103,006101351X,5
91103,0140244824,5
91103,0140296298,8
91103,0316096199,0
91103,0316284955,7
91103,0316666343,9
91103,0345443284,6
91103,0345459202,0
91103,0375414053,9
91103,0375506039,6
91103,0380730138,6
91103,0380731851,0
91103,0385318073,8
91103,0385336810,0
91103,0385502532,7
91103,0385505833,8
91103,0399151273,0
91103,0425162443,8
91103,0440207770,0
91103,044021145X,7
91103,0440213029,8
91103,0440213290,8
91103,0440214041,0
91103,0440222656,5
91103,0440223571,5
91103,0440224624,0
91103,0440226104,8
91103,0440235596,7
91103,0440241537,6
91103,044651652X,6
91103,0446516538,7
91103,0446602450,5
91103,0446604763,5
91103,0446606812,0
91103,0449134482,8
91103,0451167538,7
91103,0451197410,7
91103,0451207521,8
91103,0515132020,0
91103,0525945938,6
91103,0553580221,0
91103,0618002219,0
91103,0671021001,7
91103,0671041789,9
91103,0679428895,0
91103,0679446486,6
91103,067976402X,5
91103,0743211375,0
91103,0743225406,0
91103,0786869216,6
91103,1565122968,6
91113,0060090375,8
91113,0060090383,8
91113,0060184957,8
91113,0060959037,10
91113,0060987103,9
91113,0061031070,7
91113,0061093092,4
91113,0140298479,8
91113,0142004030,8
91113,015100692X,8
91113,0156027321,8
91113,0312195516,8
91113,0312201656,9
91113,0312305060,0
91113,0312966806,8
91113,0312971125,8
91113,0312974256,9
91113,0312979975,0
91113,0312980159,0
91113,0312983824,8
91113,0312983867,8
91113,0312984820,7
91113,0316096199,9
91113,0345350499,9
91113,0345361792,10
91113,0345389964,9
91113,0345423402,9
91113,0345435273,8
91113,0345441036,7
91113,0345443683,9
91113,0374199698,9
91113,0375500510,8
91113,0375726403,9
91113,0375727132,8
91113,0380728133,9
91113,0380731851,10
91113,0380816555,8
91113,0380820293,8
91113,0385336179,8
91113,0385721420,10
91113,038572179X,9
91113,0425148297,8
91113,0425150984,0
91113,0425152499,9
91113,0425153789,0
91113,0425184226,7
91113,0425192733,8
91113,0440123925,10
91113,0440215625,9
91113,0440221471,8
91113,0441001971,8
91113,0441005748,9
91113,0441008534,9
91113,0441009239,8
91113,0441010512,8
91113,0441304834,10
91113,0446611751,5
91113,0446611808,0
91113,0446670251,0
91113,0446675059,6
91113,0449911519,9
91113,0451188454,9
91113,0451451430,6
91113,0515093556,9
91113,0515135062,7
91113,0553264613,6
91113,055326611X,9
91113,0553562738,8
91113,0553574566,10
91113,0553577808,8
91113,0553579525,6
91113,0553582658,8
91113,0553582755,8
91113,0671024094,9
91113,0679745203,7
91113,0743237188,8
91113,0743460529,0
91113,0743469801,8
91113,0767905180,8
91113,0767907817,8
91113,0786889004,7
91113,0805063897,10
91113,0812509250,7
91113,0812550706,9
91113,0886777844,6
91113,1400077826,10
91113,1551668653,7
91113,1551668866,5
91113,155166951X,0
91113,1573229326,9
91113,1931561648,10
91130,0061009059,0
91130,0061091316,10
91130,0061097101,0
91130,0312265867,0
91130,0312960344,0
91130,0312966091,9
91130,0312966970,0
91130,0312971346,0
91130,0312976275,0
91130,0312980140,0
91130,0312983271,5
91130,0312983867,0
91130,0345434498,8
91130,0375412530,8
91130,0380716542,6
91130,0380717018,0
91130,0380775840,0
91130,0385486804,0
91130,0385730586,0
91130,0399143947,5
91130,0425163407,0
91130,0440235162,0
91130,051508901X,7
91130,0688177751,0
91184,0060929790,0
91184,0062502182,7
91184,0140119906,9
91184,0375751513,6
91184,0385484518,6
91184,0394404289,9
91184,0399144463,5
91184,0439064864,5
91184,0439136369,5
91184,0439139600,6
91184,043935806X,7
91184,0451524934,6
91184,0451526341,6
91184,0553251473,6
91184,0553277243,8
91184,0590353403,5
91184,0671047329,0
91184,0684800713,7
91184,0786867647,8
91184,0836204387,5
91184,0836217691,10
91184,0836218620,10
91184,0836218833,5
91203,000649840X,0
91203,0060090375,9
91203,0060392452,6
91203,0060557257,0
91203,0060928336,0
91203,0060930535,9
91203,0060955775,0
91203,0062502182,0
91203,0091867770,10
91203,0099387913,0
91203,0140186409,0
91203,0140279288,8
91203,0140282033,0
91203,0142001740,0
91203,0151008116,0
91203,0156005891,0
91203,0312144075,0
91203,0312993536,7
91203,0316089699,0
91203,0316601950,0
91203,0316666343,0
91203,0316969680,7
91203,0330367358,0
91203,0345298349,0
91203,0345339681,0
91203,0345424719,0
91203,037325024X,0
91203,0375700757,0
91203,0375701214,10
91203,0375702709,0
91203,0375725849,0
91203,0380002930,0
91203,0380012863,0
91203,0380724979,0
91203,0380732688,0
91203,0380791978,0
91203,038531700X,0
91203,0385424736,0
91203,038550926X,5
91203,0385512104,0
91203,0385722206,0
91203,0425167720,0
91203,0439136350,0
91203,0440222818,0
91203,0440235146,0
91203,0440241073,6
91203,0446606324,0
91203,0449003787,0
91203,0449005569,0
91203,0451161351,0
91203,0451166604,0
91203,0451526341,0
91203,0452280621,0
91203,0452281784,0
91203,0452281881,0
91203,0515127485,0
91203,0553272535,0
91203,0671027387,0
91203,0671534718,0
91203,0671537458,0
91203,0671670689,0
91203,0671695142,0
91203,0671708635,0
91203,0671727796,0
91203,0671729438,0
91203,0671729446,0
91203,0671729462,0
91203,0671729497,0
91203,0671873210,0
91203,0679721037,9
91203,0684862719,0
91203,0743457870,0
91203,0767902521,0
91203,0767905180,0
91203,0767905202,9
91203,0767907817,0
91203,1400034779,0
91203,1573225789,0
91203,1592400876,0
91266,002026478X,0
91266,0061099252,0
91266,0373825013,0
91266,0380001411,0
91266,0380756250,0
91266,0380756293,0
91266,0380769530,10
91266,0380769557,0
91266,0380774933,0
91266,0380802325,0
91266,0380899825,8
91266,0440166497,0
91266,0440221099,0
91266,0440224837,0
91266,0440226430,0
91266,0451409973,0
91266,0515120898,0
91266,0515122491,0
91266,0515127213,0
91266,0553565060,0
91266,0553569406,5
91266,0553581023,0
91266,067101417X,0
91266,0671027522,0
91266,0671034022,0
91266,0671744208,0
91266,0679442790,0
91266,0743411544,0
91266,1551668122,0
91342,0060502258,0
91342,0060542845,0
91342,0060976845,7
91342,0060987561,0
91342,0061012513,0
91342,0061031070,10
91342,0061031550,9
91342,0061092088,0
91342,0312986343,0
91342,0330367358,0
91342,0345334019,0
91342,0345353749,0
91342,0345362721,0
91342,034537536X,0
91342,0345397819,0
91342,0345413903,0
91342,0345423402,0
91342,0345444884,0
91342,0373218192,0
91342,037348397X,8
91342,0373484003,8
91342,0373835124,0
91342,0373835876,6
91342,0380769530,0
91342,0380778785,0
91342,0380805995,0
91342,0385492081,0
91342,0393308804,0
91342,0425147517,0
91342,0425155943,0
91342,0425173631,0
91342,0425191583,8
91342,0425192725,0
91342,044021145X,0
91342,0440223806,6
91342,0440234727,8
91342,0440236673,8
91342,0446359866,0
91342,0446364150,0
91342,0449149900,0
91342,0449209997,0
91342,0449217124,0
91342,0449221490,0
91342,0449702545,0
91342,0451124383,0
91342,0451184726,0
91342,0452282829,9
91342,0505525534,0
91342,0515087947,0
91342,0515114499,6
91342,0515119644,0
91342,051511992X,0
91342,0515126772,8
91342,0515128546,7
91342,0515128600,0
91342,0515129232,0
91342,0515129933,6
91342,0515130923,0
91342,0515132020,8
91342,0515133868,0
91342,0515134368,5
91342,0515134384,0
91342,0515135062,8
91342,0515136263,0
91342,051513628X,8
91342,0515136379,7
91342,0515136530,0
91342,0515137111,0
91342,0553264613,7
91342,0553271636,0
91342,0553285785,0
91342,055358099X,0
91342,067101420X,6
91342,0671021001,7
91342,0671670689,0
91342,0671727583,5
91342,0671793578,0
91342,0679783571,10
91342,0743436679,0
91342,0743483014,0
91342,0765340747,0
91342,0767905385,0
91342,080411109X,0
91342,0805063897,0
91342,0886773849,0
91342,0971880107,0
91342,1551665824,0
91342,1551667010,0
91342,155874262X,10
91449,0060502258,0
91449,0060958014,0
91449,0060964049,10
91449,0060977493,0
91449,0140185216,0
91449,0140293248,0
91449,0142001740,0
91449,0312983301,0
91449,0312991460,0
91449,0330367358,0
91449,0345317580,0
91449,0345389964,0
91449,0345391802,9
91449,0375725849,0
91449,038542017X,10
91449,0425192725,8
91449,0449221512,8
91449,0552998001,9
91449,0684826127,0
91449,0743225082,8
91449,0971880107,0
91449,1400031346,0
91449,1573229865,0
91633,0060928336,0
91633,0345370775,0
91633,0345384369,0
91633,0345391055,0
91633,034539657X,0
91633,0380718332,0
91633,042510687X,0
91633,0425109720,0
91633,0425119920,0
91633,0425140032,0
91633,0425140946,0
91633,0425145638,0
91633,0425155404,0
91633,0425166619,0
91633,044021145X,0
91633,0440213525,0
91633,0440234743,0
91633,0446310492,0
91633,0446602620,0
91633,0446603392,0
91633,0446672211,0
91633,0451099648,0
91633,0451119932,0
91633,0451181379,0
91633,0553571885,0
91633,0553574574,0
91633,0671729411,0
91633,0671729438,0
91633,0671873199,0
91633,0804106304,0
91832,002026478X,0
91832,0060502258,0
91832,0060809833,0
91832,0060915544,0
91832,0060934417,10
91832,0060936363,0
91832,0060976845,5
91832,0061000078,0
91832,0061015725,0
91832,0061042943,0
91832,0061097853,0
91832,0064471101,0
91832,0070212570,0
91832,0140065172,0
91832,0140067477,0
91832,0140088393,10
91832,0140177396,0
91832,014131088X,5
91832,0312291639,0
91832,0312971397,0
91832,0312980140,0
91832,0316601950,0
91832,0316666343,0
91832,0316769487,0
91832,0316776963,0
91832,0316777722,0
91832,0345313860,0
91832,0345342968,0
91832,0345348109,0
91832,0345353625,0
91832,0345361792,0
91832,0345392825,0
91832,0345409876,0
91832,0345431057,0
91832,0345443284,0
91832,0345458303,0
91832,0375500510,10
91832,0375504613,0
91832,0375702709,0
91832,0375703055,0
91832,0375707972,0
91832,0375725784,0
91832,0375751513,0
91832,038079487X,0
91832,0385337639,0
91832,0385484518,0
91832,0385497466,0
91832,038550120X,0
91832,0385503822,0
91832,0385508417,0
91832,0385720955,5
91832,0385722206,0
91832,0385730586,0
91832,0394820371,0
91832,0399141928,0
91832,0399145672,0
91832,0425097722,0
91832,042511774X,0
91832,042516098X,0
91832,0425167313,0
91832,0440174643,0
91832,0440209803,0
91832,0440214041,0
91832,0440220459,0
91832,0440221471,0
91832,0440222656,0
91832,0440223202,0
91832,0440225701,0
91832,0440226198,0
91832,0440226430,0
91832,0440234743,0
91832,0440241537,10
91832,0440314887,0
91832,0440414806,0
91832,0440439884,10
91832,0440498058,0
91832,0440904196,0
91832,044098761X,5
91832,0440998050,0
91832,0446310786,0
91832,0446519138,0
91832,0446531332,0
91832,0446606251,0
91832,0446606812,0
91832,0446610038,0
91832,0446672211,0
91832,0446677507,0
91832,0449212084,0
91832,0449223345,0
91832,0449223612,0
91832,0449907481,0
91832,0449911519,0
91832,0451191137,0
91832,0451192001,0
91832,0452264464,0
91832,0452268060,0
91832,0452269571,0
91832,0525947647,0
91832,0553096060,0
91832,0553208845,0
91832,0553211668,0
91832,0553250256,0
91832,0553250515,0
91832,0553272500,9
91832,0553272535,0
91832,0553273914,0
91832,0553274503,0
91832,0553278355,0
91832,0553279378,0
91832,0553280414,0
91832,0553569058,0
91832,0553569155,0
91832,0553573136,9
91832,0553580906,0
91832,0609804138,0
91832,067088300X,0
91832,0671003755,0
91832,0671004565,0
91832,0671021001,0
91832,0671042572,0
91832,0671537458,0
91832,0671673688,0
91832,067172262X,0
91832,0671727583,0
91832,0671727796,10
91832,0671789422,0
91832,0671793489,0
91832,0671867113,0
91832,0671888587,0
91832,0671894455,0
91832,0679429220,0
91832,0679720200,10
91832,0679721037,0
91832,0679722645,0
91832,0679723161,0
91832,0679734775,0
91832,0679745203,0
91832,0679751602,5
91832,067976402X,0
91832,0679781587,0
91832,068484267X,0
91832,0688149790,0
91832,0689817851,0
91832,0740704818,0
91832,0767900383,0
91832,0786817089,0
91832,0786868716,0
91832,0786880007,0
91832,0789254484,0
91832,0804106304,0
91832,080411109X,0
91832,080411868X,5
91832,0805063897,0
91832,081297106X,0
91832,0836213319,0
91832,0836217012,10
91832,0836218515,0
91832,0836218817,0
91832,0836220676,0
91832,0836220870,10
91832,0836220986,0
91832,0890438439,0
91832,0890876517,0
91832,089471838X,0
91832,0894808249,0
91832,1551668653,0
91832,3822860867,0
91931,0020442203,0
91931,0060199652,0
91931,0060502258,0
91931,0060930535,0
91931,0060934417,0
91931,0060964049,0
91931,0060977493,0
91931,0060987103,0
91931,0061097314,0
91931,0064400484,0
91931,006440188X,0
91931,0070212570,0
91931,0099387913,0
91931,0099800403,9
91931,0140067779,0
91931,0140177388,0
91931,0140177396,0
91931,0140328696,0
91931,0142001740,0
91931,0156007754,0
91931,015602943X,0
91931,0156787334,0
91931,0312150601,0
91931,0312195516,0
91931,0312243022,0
91931,0312305060,0
91931,0312958455,0
91931,0316182540,0
91931,0316666343,0
91931,0316782505,0
91931,0345387651,0
91931,0373250215,0
91931,0374129983,0
91931,0375412115,10
91931,0375706771,0
91931,0375725784,0
91931,0375727345,0
91931,038082101X,0
91931,0385265700,0
91931,0385425074,0
91931,0385474547,0
91931,0385720920,9
91931,0385722206,8
91931,0394223802,10
91931,0394820371,0
91931,0395869463,0
91931,0440401585,0
91931,0440415632,0
91931,0440439884,0
91931,0440484332,0
91931,044048474X,0
91931,0446523569,0
91931,0446602612,0
91931,0449911357,0
91931,0452264464,0
91931,0452282195,0
91931,0452282829,0
91931,0525934251,10
91931,0571081789,0
91931,0671003755,7
91931,0671021001,0
91931,0679410325,0
91931,0679751521,0
91931,067976402X,0
91931,068484477X,0
91931,0684872153,0
91931,0743225406,0
91931,0770422632,0
91931,0770423345,0
91931,0771060548,0
91931,0804106304,0
91931,080410753X,0
91931,0971880107,0
91931,1400030382,9
91931,1400031699,0
91931,1573225126,0
92405,0060085444,0
92405,006098824X,9
92405,0061093327,6
92405,0061097861,0
92405,0140276904,0
92405,014028009X,0
92405,0142001740,10
92405,0312306326,8
92405,0312954468,0
92405,0312983271,9
92405,0316782505,0
92405,0345345738,0
92405,0345380371,0
92405,0373218036,10
92405,0373218435,0
92405,0373483503,8
92405,037570504X,0
92405,037576092X,0
92405,0380723638,8
92405,0380727501,8
92405,0380789019,8
92405,0440208459,0
92405,0446343455,5
92405,0446353957,8
92405,0446364266,10
92405,0446608653,9
92405,0446609617,6
92405,0446609943,7
92405,0446611808,10
92405,0451203070,8
92405,0515114693,10
92405,0515120618,8
92405,051513287X,0
92405,051513628X,0
92405,0515136379,9
92405,0515136530,10
92405,0515137111,8
92405,0525947299,0
92405,0671004107,8
92405,0671034006,10
92405,0671786601,0
92405,0743453476,0
92405,076790382X,8
92405,0804119708,0
92405,0804119724,0
92405,0971880107,6
92405,155166948X,0
92547,0060557257,0
92547,0060915544,0
92547,0064400557,0
92547,0142001740,0
92547,0156528207,9
92547,0312989385,0
92547,0312993536,0
92547,0312995423,0
92547,0345370775,0
92547,0345413881,0
92547,0380727293,0
92547,0380817446,0
92547,0380819171,0
92547,0385315309,0
92547,0385335482,0
92547,0440202043,0
92547,0440404193,0
92547,0440428130,10
92547,0440484332,9
92547,0446300152,0
92547,0446606812,0
92547,0446610038,0
92547,0446610542,0
92547,0446611611,0
92547,055321313X,0
92547,0553213148,10
92547,0553213164,0
92547,0553213172,10
92547,0553213180,10
92547,059030271X,9
92547,0671027360,0
92547,0671525808,0
92547,0671708635,10
92547,0671742515,0
92547,0679434046,5
92547,0684801523,0
92547,0684832178,5
92547,0684841347,0
92547,068484267X,0
92547,068486424X,0
92547,0743418220,0
92547,0767902521,0
92547,0786883375,8
92547,0842329129,10
92547,0842329218,9
92547,0842329242,10
92547,0842329250,10
92547,0842329285,10
92547,0842332251,10
92547,0842332340,10
92547,0842345523,0
92547,0894805770,10
92547,089480829X,10
92547,1559029838,0
92547,1576737330,0
92810,0061013439,9
92810,006101351X,0
92810,0061030597,8
92810,0061042943,8
92810,0061098752,7
92810,0061099368,8
92810,014025448X,0
92810,0140254544,0
92810,0151002290,0
92810,0312976275,7
92810,0316154067,0
92810,0316666343,0
92810,0345387651,9
92810,0345404785,7
92810,0345404793,8
92810,0345417623,5
92810,0345428285,0
92810,0345428307,7
92810,0345434471,0
92810,034543479X,8
92810,0345452577,0
92810,0375413634,9
92810,0380711079,8
92810,0380726238,7
92810,0380731851,7
92810,0385413041,6
92810,0385484518,0
92810,0385504209,9
92810,0399142851,0
92810,039914613X,7
92810,0399147195,0
92810,042516828X,7
92810,0425179885,0
92810,0425180638,0
92810,0425182908,6
92810,0425183971,7
92810,0440225825,0
92810,0440241073,7
92810,0446519081,0
92810,0446527033,5
92810,0446527785,7
92810,0446604666,8
92810,0446608890,8
92810,0446609145,7
92810,0446609404,8
92810,0446610399,9
92810,0446612510,0
92810,0446612790,0
92810,0449006522,7
92810,0451202538,7
92810,0451202856,0
92810,0451206711,0
92810,0452264464,7
92810,0515113719,7
92810,055356773X,0
92810,0553574663,0
92810,0553574671,6
92810,0553578316,0
92810,0553578359,0
92810,0553578693,8
92810,0553579606,0
92810,0553582143,0
92810,0553587188,6
92810,0553802488,0
92810,059035342X,7
92810,0670894184,7
92810,0671024108,5
92810,0671027360,6
92810,0671027387,7
